,population,racepctblack,racePctWhite,racePctHisp,agePct12t21,agePct16t24,pctUrban,medFamInc,perCapInc,blackPerCap,OtherPerCap,HispPerCap,PctBSorMore,PctEmplManu,PctEmplProfServ,PctOccupManu,PctKids2Par,PctYoungKids2Par,NumIlleg,PctIlleg,PctImmigRecent,PctRecImmig5,PctRecImmig10,PctSpeakEnglOnly,PersPerOccupHous,PersPerRentOccHous,PctPersOwnOccup,PctHousLess3BR,HousVacant,MedYrHousBuilt,PctHousNoPhone,OwnOccLowQuart,OwnOccMedVal,RentMedian,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumStreet,PctSameHouse85,PctSameCity85,PctUsePubTrans,ViolentCrimesPerPop
1102,1,1,4,1,2,2,4,2,2,2,1,2,2,1,3,1,4,4,1,1,2,1,1,4,2,3,2,2,1,2,1,2,2,3,3,3,2,1,2,2,1,1
1103,1,2,3,1,3,2,4,1,1,1,1,1,1,2,4,3,2,1,1,2,1,1,1,4,2,2,2,3,1,1,2,1,1,1,3,2,3,1,3,3,1,1
1104,1,1,4,2,2,2,4,2,1,2,2,2,1,2,1,2,3,3,1,1,2,1,1,4,3,4,3,2,1,4,1,1,1,2,4,3,2,1,2,2,1,1
1105,1,1,4,1,2,2,1,1,1,1,1,1,1,2,2,3,2,2,1,1,1,1,1,4,2,1,2,3,1,1,2,1,1,1,3,1,2,1,3,4,1,1
1106,1,1,3,1,2,2,1,2,2,2,1,2,2,1,2,1,3,4,1,1,1,1,1,4,2,3,2,2,1,4,2,1,1,2,2,2,1,1,1,1,1,1
1107,1,1,4,2,2,2,4,2,2,2,2,2,1,1,2,2,3,4,1,1,1,1,1,3,3,3,3,2,1,4,2,1,1,1,3,2,2,1,2,2,1,1
1108,1,3,3,1,3,2,4,1,2,1,2,2,2,1,3,1,3,3,1,3,3,1,1,3,2,2,2,3,1,3,2,1,1,1,2,1,2,1,3,3,1,2
1109,1,1,4,1,2,1,3,3,2,1,2,2,2,3,2,2,4,4,1,1,1,1,1,4,3,2,3,2,1,4,1,2,2,2,2,3,1,1,3,4,1,1
1110,1,1,4,1,4,4,1,1,1,3,1,1,2,2,4,2,3,4,1,1,4,1,1,4,2,2,3,2,1,3,2,1,1,1,3,2,2,1,2,2,1,1
1111,1,1,4,1,2,1,4,3,3,2,2,4,3,2,3,1,4,4,1,1,1,1,1,4,3,1,4,2,1,3,1,1,1,2,2,2,2,1,3,3,1,1
1112,1,1,4,1,2,1,4,3,3,2,2,2,4,1,4,1,4,4,1,1,2,1,1,4,2,2,4,1,1,2,1,2,2,2,2,2,1,1,3,4,1,1
1113,1,1,4,1,2,2,4,2,2,2,2,2,2,3,2,2,4,4,1,1,1,1,1,4,3,1,4,2,1,2,1,1,1,2,1,1,2,1,4,4,1,1
1114,1,1,4,1,2,1,4,4,4,4,2,4,4,2,3,1,4,4,1,1,2,2,2,4,2,2,4,1,1,2,1,4,4,4,2,2,3,1,3,3,4,1
1115,1,1,4,1,2,2,4,2,2,2,2,2,2,2,1,2,4,4,1,1,2,1,1,4,2,2,2,2,1,4,2,1,1,2,2,3,2,1,1,1,1,1
1116,1,1,4,1,2,2,1,1,1,1,1,1,2,2,3,2,3,3,1,1,2,1,1,4,2,2,3,3,1,2,4,1,1,1,3,2,2,1,3,3,1,2
1117,1,1,4,1,2,2,3,2,2,2,2,2,1,1,1,2,3,4,1,1,1,1,1,4,3,2,4,2,1,3,1,1,1,2,2,3,4,1,3,4,1,1
1118,1,1,4,1,2,2,4,2,2,3,2,2,1,3,1,2,4,4,1,1,1,1,1,4,2,1,3,2,1,3,1,1,1,2,1,1,2,1,3,4,1,1
1119,1,4,1,1,2,2,4,1,1,1,1,1,1,2,2,3,1,1,1,4,1,1,1,4,2,2,2,3,1,2,2,1,1,1,3,2,3,1,3,4,1,3
1120,2,1,3,1,2,2,4,3,3,2,2,3,2,3,1,2,3,4,1,1,2,3,3,3,3,3,3,2,1,3,1,3,3,3,3,3,1,1,2,2,2,1
1121,1,1,4,1,1,1,4,3,3,2,2,2,3,2,3,1,4,4,1,1,2,1,1,4,2,1,3,2,1,2,1,3,2,3,2,2,2,1,3,3,2,1
1122,1,1,4,1,3,3,4,2,2,1,1,2,3,1,4,1,3,3,1,1,4,1,1,4,2,1,2,3,1,3,2,1,1,1,3,2,2,1,2,2,1,1
1123,1,1,4,1,1,2,4,2,2,2,1,2,4,1,3,1,3,4,1,1,2,1,1,4,1,1,2,3,1,4,1,1,1,2,1,2,3,1,1,1,1,1
1124,1,1,4,1,1,1,1,4,4,2,2,4,4,1,4,1,4,4,1,1,3,4,3,3,2,2,3,2,1,2,1,4,4,3,2,2,2,1,3,2,2,1
1125,1,4,2,1,3,2,1,1,1,1,1,2,1,3,2,3,1,1,1,3,1,1,1,4,2,3,3,2,1,3,4,1,1,1,2,2,3,1,3,3,1,3
1126,1,1,3,2,1,2,4,3,3,2,2,2,3,4,2,1,3,3,1,1,3,4,4,3,1,2,1,4,1,3,1,4,4,3,2,3,1,1,2,2,1,1
1127,1,1,4,1,2,1,4,4,4,2,2,3,4,2,4,1,4,4,1,1,3,3,3,2,3,2,4,1,1,1,1,4,4,4,3,2,3,1,4,3,3,1
1128,1,1,3,2,2,2,4,2,2,2,2,2,2,2,2,2,3,3,1,2,2,3,3,2,2,2,2,4,1,2,1,3,3,3,3,3,1,1,2,3,1,1
1129,1,1,4,1,2,2,1,2,1,1,1,1,1,3,2,3,3,3,1,2,1,1,1,4,2,1,3,3,1,1,2,1,1,1,3,2,4,1,3,4,1,2
1130,1,1,3,1,2,2,4,2,2,2,2,2,2,1,2,1,4,4,1,2,2,2,2,3,2,2,2,3,1,3,1,2,2,3,2,3,3,1,2,2,1,1
1131,1,1,4,1,1,1,4,3,3,3,2,3,3,1,4,1,3,4,1,1,1,1,1,4,2,1,3,3,1,2,1,4,4,3,2,3,1,1,3,4,1,1
1132,1,1,4,1,3,2,4,2,2,4,1,2,2,3,2,3,4,4,1,1,1,1,1,3,2,2,3,2,1,2,1,2,2,2,3,3,3,1,3,3,1,1
1133,1,1,4,1,2,2,4,2,2,2,1,2,1,3,1,3,4,4,1,1,1,1,1,4,3,2,3,2,1,3,1,1,1,2,2,2,2,1,3,4,1,1
1134,3,3,2,4,2,2,4,1,1,1,1,2,1,2,2,3,1,1,4,4,2,4,4,1,3,3,1,4,4,2,3,1,1,2,4,3,2,3,2,3,3,3
1135,1,1,4,1,2,1,4,1,2,1,1,1,1,2,2,2,3,3,1,1,2,1,1,4,2,2,3,3,1,2,2,1,1,1,2,1,1,1,3,4,1,1
1136,1,1,3,1,4,4,4,2,1,1,1,1,3,2,3,2,3,3,1,1,3,2,2,4,2,1,2,3,1,3,2,1,1,2,4,3,2,1,1,1,1,1
1137,1,1,4,1,1,1,4,3,3,3,2,4,2,2,2,1,4,4,1,1,1,1,2,3,2,2,4,2,1,3,1,2,2,3,3,3,2,1,3,2,2,1
1138,1,1,3,2,2,2,4,2,2,2,2,2,2,1,2,2,3,4,1,1,2,2,3,2,2,2,3,3,1,2,1,4,4,3,3,3,1,1,3,3,2,1
1139,1,1,4,1,2,2,1,2,2,2,2,2,2,2,3,2,3,3,1,1,1,1,1,4,2,1,2,3,1,2,2,2,2,2,3,3,3,1,2,2,1,1
1140,1,1,4,1,2,2,4,1,1,2,1,1,1,4,1,4,2,2,1,2,4,1,1,4,2,2,3,2,1,1,2,1,1,1,3,2,2,1,3,4,1,1
1141,1,1,4,1,2,2,4,3,2,2,2,2,2,3,2,2,4,4,1,1,1,1,1,4,2,2,4,2,1,2,1,2,2,3,2,3,3,1,4,3,1,1
1142,1,1,3,3,2,2,4,2,2,1,1,1,1,1,1,2,3,3,1,2,2,3,4,2,3,3,2,3,1,4,1,1,2,3,3,4,2,1,1,2,1,2
1143,1,1,4,1,3,3,2,3,2,1,1,1,2,2,3,2,4,4,1,1,1,1,1,4,3,2,3,2,1,3,1,2,2,3,3,3,3,1,3,3,1,1
1144,1,2,3,1,2,1,1,2,2,1,3,3,2,2,2,2,3,3,1,2,3,1,1,4,2,2,2,3,1,4,1,1,1,2,2,3,2,1,2,2,1,1
1145,1,1,4,1,2,2,4,2,2,1,2,2,2,2,2,1,3,4,1,1,1,1,1,4,3,3,3,1,1,3,1,1,1,2,2,2,2,1,3,3,1,2
1146,1,1,1,4,3,3,4,1,1,1,1,1,1,4,1,4,2,2,1,4,2,4,4,1,4,4,1,4,1,3,2,2,2,3,4,3,2,1,2,3,2,2
1147,1,1,4,1,2,2,1,2,2,1,1,3,2,2,2,2,3,4,1,1,1,1,1,3,2,2,3,3,1,2,1,2,2,2,2,3,3,1,3,3,1,1
1148,1,1,4,1,2,1,4,4,3,2,1,3,3,2,3,1,4,4,1,1,1,1,1,4,3,3,4,1,1,2,1,3,3,3,1,2,2,1,4,4,1,1
1149,1,4,2,1,2,2,1,1,1,1,1,1,1,3,2,3,1,1,1,3,1,1,1,4,2,3,2,2,1,2,4,1,1,1,3,2,3,1,3,3,1,2
1150,1,1,4,1,2,2,4,3,3,2,2,2,3,1,2,1,4,4,1,1,3,1,1,4,2,2,3,2,1,4,1,2,2,2,2,3,2,1,2,1,1,1
1151,1,1,4,1,2,2,4,1,1,1,1,1,1,3,2,4,2,2,1,2,1,2,2,2,2,2,2,3,1,1,1,2,2,1,3,3,3,1,3,4,1,2
1152,1,1,4,1,2,2,4,1,2,2,1,1,1,2,2,2,3,4,1,1,1,1,1,4,2,2,3,3,1,2,1,1,1,2,2,1,2,1,3,3,1,1
1153,1,1,4,1,2,1,4,1,1,1,1,1,1,2,3,3,2,2,1,2,1,1,1,4,1,1,2,3,1,1,3,1,1,1,2,1,2,1,4,4,2,1
1154,1,4,1,1,3,2,4,1,1,1,1,1,1,2,3,3,1,1,1,4,1,1,1,4,3,3,2,2,1,1,2,1,1,1,3,2,4,1,3,4,3,3
1155,1,1,4,1,2,1,1,3,2,2,2,2,3,4,2,1,4,4,1,1,3,1,1,4,3,2,3,2,1,3,1,1,1,2,1,1,1,1,2,3,1,1
1156,1,1,4,1,2,2,4,1,2,1,1,2,2,3,2,3,3,3,1,1,2,1,1,4,2,2,3,3,1,3,3,1,1,1,2,1,2,1,2,3,1,1
1157,1,1,4,2,1,1,4,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,1,4,1,2,2,4,1,4,1,1,1,2,4,3,1,1,2,2,1,2
1158,1,1,4,1,2,1,4,4,4,4,1,4,4,1,3,1,4,4,1,1,2,1,1,4,3,2,4,1,1,3,1,4,4,4,2,2,1,1,3,4,1,1
1159,3,4,1,2,2,2,4,2,2,2,1,2,2,1,3,2,1,2,3,4,2,3,3,3,2,2,2,4,3,1,2,2,2,2,3,3,2,3,2,3,4,3
1160,1,1,2,4,3,2,1,1,1,1,1,1,1,1,2,2,3,3,1,2,3,4,4,1,4,4,2,3,1,3,2,1,1,2,3,3,1,1,2,3,1,1
1161,1,1,4,1,2,1,1,2,2,2,1,2,2,1,2,1,3,4,1,1,1,1,1,4,2,1,2,3,1,3,1,2,2,2,4,3,1,1,2,2,1,1
1162,1,1,4,1,2,1,1,2,2,2,2,2,2,1,2,1,3,3,1,1,1,1,1,4,2,2,3,2,1,3,1,3,3,2,4,4,1,1,2,3,1,1
1163,1,1,4,1,3,2,4,3,3,2,3,3,3,2,2,1,4,4,1,1,1,1,1,4,4,2,4,1,1,4,1,3,3,4,4,3,2,1,3,3,1,1
1164,1,4,2,1,2,2,4,2,2,2,1,2,2,2,2,2,3,3,1,2,2,1,1,4,2,2,2,2,1,3,2,1,1,2,2,3,2,1,2,2,1,1
1165,1,1,3,2,2,2,4,1,1,1,1,2,1,1,1,3,2,2,1,2,3,3,3,3,2,3,2,3,1,2,2,1,1,2,4,2,1,1,2,2,1,2
1166,1,2,3,1,2,2,1,1,1,1,1,2,2,3,2,3,2,3,1,1,1,1,1,4,2,2,3,3,1,2,3,1,1,1,3,2,2,1,3,4,1,1
1167,1,1,4,1,1,1,4,3,4,2,1,3,2,1,2,1,4,4,1,1,1,1,1,4,1,1,4,3,1,3,1,2,2,2,3,3,2,1,3,3,1,1
1168,1,1,4,2,2,2,1,1,1,1,1,1,1,3,2,3,2,2,1,2,1,1,1,3,2,2,3,2,1,1,3,1,1,1,4,1,3,1,3,4,1,1
1169,1,2,1,1,2,2,4,2,2,2,2,2,2,2,2,2,3,3,1,2,2,2,2,3,3,3,3,3,1,3,1,2,2,2,3,3,2,1,2,2,1,2
1170,1,1,4,1,2,2,1,1,1,1,1,4,1,2,3,3,2,3,1,2,1,1,1,4,2,2,2,3,1,3,3,1,1,1,3,1,2,1,3,4,1,2
1171,1,1,1,4,3,2,4,1,1,1,1,2,1,4,1,4,3,3,1,3,2,4,4,1,4,4,2,4,1,1,2,2,2,2,3,4,1,1,2,4,2,2
1172,1,1,4,1,1,2,4,3,4,3,3,4,4,3,2,1,3,4,1,1,2,1,1,4,1,1,2,4,1,2,1,4,4,4,2,3,1,1,1,2,1,1
1173,1,1,4,1,2,1,4,3,3,3,2,3,3,3,2,2,4,4,1,1,1,1,1,4,3,2,4,1,1,3,1,2,2,3,2,3,2,1,3,3,1,1
1174,1,1,4,1,2,1,1,4,4,3,2,4,4,2,3,1,4,4,1,1,1,1,1,4,3,2,4,1,1,3,1,3,3,3,2,2,2,1,3,3,1,1
1175,1,1,4,1,2,1,4,2,2,1,1,1,2,2,2,2,3,2,1,1,1,1,1,4,2,2,2,3,1,3,2,1,1,2,3,2,2,1,2,3,1,1
1176,1,1,4,1,2,2,4,2,1,1,1,1,2,2,3,2,4,3,1,1,3,1,1,4,2,1,3,2,1,2,1,1,1,1,2,1,2,1,3,4,1,1
1177,1,1,4,1,4,4,1,2,1,1,2,2,3,1,3,2,3,4,1,1,3,1,1,4,2,2,1,3,1,2,1,1,1,1,4,2,1,1,1,1,1,1
1178,1,1,4,1,2,1,4,2,2,2,2,2,2,2,2,2,4,4,1,1,2,1,1,4,3,2,3,2,1,3,1,1,1,2,2,3,2,1,2,2,1,1
1179,1,1,4,1,2,1,4,3,3,4,4,4,3,2,3,1,4,4,1,1,1,1,1,4,2,1,4,2,1,4,1,2,2,3,1,2,1,1,3,4,1,1
1180,1,2,3,2,1,1,4,1,1,1,1,2,1,1,2,2,2,2,1,2,2,3,3,3,1,2,2,4,1,2,2,1,1,2,3,3,2,1,2,3,1,3
1181,1,1,3,1,3,2,4,2,2,2,2,2,2,2,2,2,3,3,1,1,1,1,1,4,3,3,3,2,1,3,1,1,1,2,2,2,1,1,3,3,1,1
1182,1,4,2,1,2,2,4,1,2,1,1,3,2,2,3,2,1,2,1,3,2,1,1,4,2,2,2,2,1,3,3,1,1,1,2,2,2,1,3,3,1,3
1183,1,1,3,4,3,2,1,1,1,1,1,1,1,1,2,2,2,3,1,2,1,2,2,1,4,4,2,3,1,3,3,1,1,1,3,2,2,1,3,4,1,2
1184,1,1,4,1,2,1,4,4,4,4,2,3,4,2,2,1,4,4,1,1,2,1,1,4,3,2,4,1,1,2,1,3,3,4,3,3,4,1,3,3,2,1
1185,1,2,3,2,2,2,4,2,2,2,2,2,1,1,2,1,3,3,1,1,1,2,2,3,3,3,3,3,1,3,1,1,1,2,3,3,2,1,2,2,1,1
1186,1,1,4,1,2,2,4,3,3,2,2,3,3,1,4,1,4,4,1,1,1,1,1,4,3,2,4,1,1,1,1,3,3,3,3,3,2,1,4,3,3,1
1187,2,1,3,4,3,3,4,2,1,2,1,1,1,3,1,4,3,3,2,3,3,4,4,1,4,4,2,3,1,3,2,2,2,3,4,3,1,3,2,3,2,2
1188,1,1,4,1,2,2,4,3,2,3,1,2,1,2,2,2,4,4,1,1,1,1,1,4,3,1,4,2,1,2,1,2,2,2,2,2,3,1,4,4,2,1
1189,1,1,4,1,2,1,1,1,1,1,1,1,1,1,2,2,3,4,1,1,1,1,1,4,2,2,3,2,1,3,2,1,1,1,1,2,1,1,3,3,1,1
1190,1,1,4,1,2,2,4,2,2,2,1,4,1,4,1,3,3,3,1,1,1,1,1,4,2,2,3,3,1,2,2,2,1,2,2,3,3,1,2,3,1,1
1191,1,1,4,2,2,1,1,2,2,2,2,2,2,3,2,2,3,3,1,1,2,1,1,4,3,2,3,2,1,4,1,1,1,2,3,3,3,1,2,3,1,1
1192,1,2,3,1,3,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,4,2,1,4,2,2,2,3,1,3,4,1,1,1,2,2,4,1,2,3,1,2
1193,1,1,4,1,1,1,4,2,2,2,1,3,2,1,3,1,4,4,1,1,1,1,1,4,1,1,3,3,1,2,1,1,1,2,1,2,2,1,3,4,3,1
1194,1,2,4,1,2,1,1,2,2,1,1,1,1,1,3,2,3,3,1,2,1,1,1,4,2,3,4,3,1,3,1,1,1,2,2,3,2,1,3,4,1,1
1195,1,1,4,1,1,2,4,3,3,3,2,3,3,2,3,1,3,4,1,1,1,2,2,3,2,2,2,3,1,1,1,3,3,3,2,2,3,1,3,3,4,1
1196,1,4,1,1,2,2,4,1,1,2,1,2,2,1,2,3,1,2,1,4,3,1,1,4,2,2,2,3,1,2,3,1,1,2,3,2,2,1,2,3,4,2
1197,1,1,4,1,2,2,4,3,2,2,3,2,2,2,2,2,4,4,1,1,2,1,2,3,3,2,3,2,1,3,1,2,2,3,2,3,3,1,3,3,4,1
1198,1,1,4,1,2,1,1,2,2,1,1,1,2,3,2,2,4,4,1,1,2,1,1,4,3,3,4,1,1,3,1,2,2,2,2,3,2,1,4,3,1,1
1199,1,1,4,1,4,3,1,1,1,1,1,1,1,1,3,2,3,3,1,1,4,1,1,4,2,1,3,3,1,2,3,1,1,1,3,1,2,1,2,3,1,1
1200,1,3,3,1,4,4,4,2,2,1,1,2,3,1,3,1,2,2,1,3,3,1,1,4,2,1,2,3,1,3,1,1,1,2,4,2,2,1,1,2,1,3
1201,1,1,4,1,3,3,4,4,4,2,2,2,4,1,3,1,4,4,1,1,2,1,2,4,2,2,3,2,1,1,1,3,3,3,2,2,2,1,3,2,2,1
1202,1,1,4,1,2,2,4,2,2,1,1,1,1,3,2,3,3,2,1,1,1,1,1,4,2,2,2,3,1,2,2,1,1,1,2,1,1,1,3,3,1,1
1203,1,1,4,1,2,1,4,3,3,2,1,3,4,2,4,1,4,4,1,1,2,1,1,4,3,2,4,1,1,2,1,2,2,3,2,3,3,1,4,3,1,1
1204,1,1,4,4,3,3,4,3,4,1,3,4,4,1,4,1,3,4,1,1,2,3,3,1,2,1,3,3,1,2,1,2,3,2,3,3,2,1,2,3,1,2
1205,1,1,4,1,2,2,4,3,2,2,3,2,2,2,1,2,4,4,1,1,1,1,1,4,3,3,4,2,1,2,1,2,2,3,3,4,4,1,3,2,1,1
1206,1,1,4,1,2,2,4,2,2,2,2,1,2,3,2,2,3,4,1,1,1,1,1,4,2,2,3,2,1,3,1,1,1,2,2,2,2,1,2,3,1,1
1207,1,3,3,1,2,2,1,1,1,1,4,1,1,1,3,2,2,2,1,2,1,1,1,2,3,3,3,2,1,2,4,1,1,1,3,3,3,1,3,4,1,2
1208,1,4,1,1,2,2,4,2,2,2,2,2,2,2,3,2,1,2,1,4,2,3,3,3,2,2,1,4,1,2,2,1,2,2,3,3,3,1,3,4,4,3
1209,1,1,4,1,2,1,4,4,4,2,2,3,3,1,2,1,4,4,1,1,1,1,2,3,3,3,4,1,1,4,1,4,4,4,3,4,1,1,2,3,1,1
1210,1,1,4,1,2,2,4,3,2,2,2,3,2,2,2,2,4,4,1,1,1,1,1,4,3,2,3,2,1,3,1,2,2,3,3,3,3,1,3,3,2,1
1211,3,1,4,1,2,2,4,2,2,1,2,2,2,2,2,2,2,3,2,2,3,1,1,4,2,1,2,3,3,1,2,1,1,2,2,2,3,2,2,3,3,3
1212,1,1,4,1,2,2,1,2,2,3,2,2,1,2,1,3,4,4,1,1,1,1,1,4,3,2,4,2,1,3,1,1,1,1,1,2,1,1,3,3,1,1
1213,1,1,4,1,2,2,4,3,2,4,1,2,2,4,2,2,4,4,1,1,1,1,1,3,3,2,3,2,1,2,1,2,2,2,2,3,2,1,3,4,1,1
1214,1,1,4,1,2,1,4,4,4,2,1,2,4,1,4,1,4,4,1,1,1,1,1,4,2,1,4,1,1,1,1,2,2,3,3,2,3,1,4,4,3,1
1215,1,1,4,1,2,1,1,2,2,2,2,2,2,2,1,2,4,4,1,1,1,1,1,4,4,4,3,1,1,4,1,1,1,2,2,3,2,1,2,2,1,1
1216,1,1,3,3,2,2,4,2,2,2,1,2,1,2,2,2,3,3,1,2,1,2,2,3,3,3,1,3,1,3,1,3,2,3,3,4,1,1,2,2,1,1
1217,1,2,3,1,2,2,4,1,1,1,1,1,2,2,2,2,2,2,1,2,4,1,1,4,2,2,2,3,1,2,2,1,1,1,3,1,2,1,3,4,1,1
1218,1,1,4,1,2,1,4,3,3,3,4,2,3,2,2,1,4,4,1,1,1,1,1,4,3,2,4,1,1,3,1,2,2,3,2,2,2,1,3,3,1,1
1219,1,1,4,1,2,1,4,2,2,2,2,4,2,2,2,2,3,4,1,1,2,1,1,4,2,1,3,2,1,2,1,1,1,2,2,1,1,1,3,4,1,1
1220,1,1,3,2,2,2,4,2,2,2,1,2,1,2,2,2,3,3,1,2,3,2,2,3,3,3,2,3,1,3,2,2,2,2,3,3,1,2,2,3,1,1
1221,1,1,4,1,2,1,4,3,4,2,1,4,4,1,4,1,4,4,1,1,2,1,1,4,2,1,4,1,1,2,1,2,2,2,2,2,1,1,3,4,1,1
1222,1,1,4,1,3,3,1,1,1,1,2,3,1,1,4,2,2,3,1,1,1,1,1,4,2,2,3,3,1,2,3,1,1,1,2,1,2,1,2,2,1,1
1223,1,1,3,2,2,1,4,2,2,1,1,1,2,1,2,1,3,3,1,1,2,1,1,3,2,2,3,2,2,3,2,1,1,1,2,2,2,1,2,3,1,1
1224,1,1,4,1,2,2,4,2,2,2,1,2,1,2,2,2,3,3,1,1,2,1,1,4,2,2,3,2,1,3,1,1,1,2,2,2,3,1,2,3,2,1
1225,1,1,4,2,2,2,4,2,2,1,2,2,1,2,2,3,3,4,1,1,2,4,3,2,3,2,2,3,1,1,1,2,2,2,2,3,4,1,3,3,3,1
1226,1,1,4,1,2,2,4,3,3,3,2,3,2,2,2,2,3,4,1,1,2,2,2,3,2,2,3,3,1,3,1,3,3,3,2,3,3,1,4,3,4,1
1227,1,1,4,1,2,1,4,2,2,2,2,2,1,1,2,2,3,4,1,1,1,1,1,4,2,1,3,2,1,2,1,1,1,2,2,2,2,1,3,4,1,1
1228,1,1,4,1,2,2,4,3,3,2,2,3,2,1,2,1,4,4,1,1,1,1,1,4,3,2,4,2,1,3,1,2,2,3,3,3,4,1,4,3,3,1
1229,1,1,4,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,1,1,2,1,1,4,2,2,2,3,1,4,4,1,1,2,3,3,2,1,1,1,1,1
1230,1,1,4,1,2,2,1,1,1,2,1,1,1,2,4,2,3,3,1,1,1,1,1,4,2,2,3,2,1,1,2,1,1,1,2,2,2,1,3,3,1,1
1231,1,1,4,1,2,2,1,3,2,1,1,2,2,2,3,1,4,4,1,1,1,1,1,4,3,2,3,2,1,2,1,2,2,3,2,3,3,1,3,3,1,1
1232,1,1,4,1,2,2,4,2,2,1,1,1,2,1,2,2,3,4,1,1,1,1,1,4,3,2,3,2,1,1,1,2,2,3,3,3,2,1,3,3,2,2
1233,1,1,4,1,2,2,4,2,1,1,1,1,1,3,2,3,2,2,1,2,1,1,1,2,2,2,1,3,1,1,2,2,2,2,3,2,4,1,3,4,1,1
1234,1,1,4,1,2,2,3,2,2,2,1,3,1,3,2,2,4,4,1,1,1,1,1,4,3,2,4,2,1,2,1,2,2,2,2,3,3,1,4,3,1,1
1235,1,1,4,1,2,2,4,2,1,1,1,2,1,3,2,3,3,3,1,2,1,1,1,4,2,2,3,2,1,1,1,1,1,2,3,3,4,1,4,4,1,2
1236,1,1,3,2,2,1,4,3,2,3,2,2,2,3,1,2,4,4,1,1,2,2,2,3,4,4,4,1,1,4,1,3,3,4,3,4,2,1,1,2,1,1
1237,1,2,3,1,3,2,1,1,1,1,2,2,2,2,2,3,2,1,1,3,4,1,1,4,2,2,2,3,1,3,4,1,1,1,2,2,2,1,2,3,1,2
1238,1,1,4,1,2,1,4,2,2,1,1,3,2,2,3,2,4,4,1,1,1,1,1,4,2,1,3,2,1,2,1,1,1,2,2,1,1,1,3,4,1,1
1239,1,1,3,1,3,2,1,1,1,1,2,1,1,2,2,2,3,3,1,1,2,1,1,4,2,2,3,3,1,2,3,1,1,1,3,2,2,1,2,3,1,1
1240,2,1,3,2,2,2,4,2,2,1,1,2,2,1,2,2,3,2,1,2,2,1,1,3,3,3,2,3,1,3,1,1,1,2,3,3,2,1,2,3,1,2
1241,1,1,4,1,3,3,4,2,1,1,1,1,2,3,2,3,3,3,1,1,2,1,1,4,2,2,2,3,1,2,1,1,1,1,2,2,2,1,2,3,1,1
1242,1,1,4,1,2,2,4,3,3,2,2,3,3,2,2,1,4,4,1,1,1,1,1,4,4,3,4,1,1,2,1,3,2,4,3,3,4,1,4,3,1,1
1243,1,1,4,1,2,1,1,2,2,1,2,3,1,1,2,2,4,4,1,1,1,1,1,4,3,3,4,2,1,4,1,2,2,3,3,3,4,1,3,3,1,1
1244,3,2,3,1,2,2,4,1,1,1,1,2,2,1,4,2,2,2,2,3,3,1,1,4,2,1,2,3,4,1,1,1,1,1,3,2,3,1,3,4,4,2
1245,1,1,4,1,3,2,1,2,2,1,2,2,2,1,2,1,4,4,1,1,1,1,1,4,3,2,3,2,1,3,1,1,1,2,2,2,2,1,2,3,1,1
1246,1,1,4,1,2,2,4,1,1,1,1,1,1,3,2,2,3,2,1,2,1,1,1,4,2,2,3,3,1,2,1,1,1,1,2,1,2,1,3,4,1,1
1247,1,1,4,1,2,2,4,3,2,2,2,2,2,3,2,2,3,3,1,1,2,2,2,3,2,2,3,3,1,3,1,2,2,3,2,3,3,1,3,3,1,1
1248,1,1,4,1,2,1,4,4,3,4,1,3,3,2,2,1,4,4,1,1,1,1,1,4,3,2,4,1,1,2,1,3,3,3,2,3,3,1,4,4,1,1
1249,1,1,4,1,2,1,4,3,3,2,2,3,3,2,2,1,4,4,1,1,1,1,1,4,2,1,3,2,1,2,1,2,2,3,2,3,3,1,3,3,1,1
1250,1,3,2,1,2,2,4,1,2,1,1,1,2,2,3,2,3,3,1,2,2,1,1,4,2,2,2,3,1,3,3,1,1,1,3,2,2,1,2,3,1,2
1251,1,1,4,1,1,1,4,3,3,3,2,3,3,1,2,1,3,4,1,1,2,1,1,4,2,1,3,2,1,3,1,3,3,3,3,3,1,1,2,2,3,1
1252,1,1,4,1,2,2,4,2,2,2,2,2,2,2,2,2,4,4,1,1,2,1,1,4,3,3,4,1,1,4,1,1,1,1,1,1,1,1,2,2,1,1
1253,1,4,2,1,3,2,1,1,1,1,1,1,1,2,2,3,2,2,1,2,2,1,1,4,2,3,3,2,1,2,3,1,1,1,3,2,3,1,3,3,1,2
1254,1,1,4,1,1,1,4,3,3,2,3,3,4,1,3,1,4,4,1,1,2,2,2,4,1,1,3,3,1,3,1,3,4,3,3,3,1,1,2,2,3,1
1255,1,1,4,1,2,1,4,4,4,2,1,2,4,2,4,1,4,4,1,1,2,1,1,4,3,2,4,1,1,1,1,4,4,4,2,2,2,1,4,4,2,1
1256,1,1,4,1,2,2,4,2,2,2,2,3,2,2,2,2,3,4,1,1,2,1,1,4,2,2,3,2,1,3,1,1,1,2,2,2,2,1,2,3,1,1
1257,1,1,3,3,2,2,4,2,1,1,2,2,1,2,1,3,3,3,1,2,2,2,2,2,4,4,3,2,1,4,2,2,2,2,3,4,2,1,1,1,1,2
